OrderID,OrderDate,ShipDate,ShipMode,CustomerName,Segment,City,State,Region,Category,ProductName,Sales,Quantity,Discount,Profit,OrderYear,OrderMonth,OrderDayOfWeek,ShippingDays,ProfitMargin
ORD-13051,2022-09-04 04:57:19,2022-09-09 04:57:19,Express,Alexandra Lopez,Home Office,New Kimberly,GA,North,Furniture,Desk,1440.0,4,0.1,404.8841185141928,2022,9,Sunday,5,28.116952674577195
ORD-13052,2021-07-09 21:03:19,2021-07-13 21:03:19,Express,Grace Lopez,Corporate,Davidsonhaven,SC,East,Clothing,Shoes,324.0,4,0.1,26.60148987107431,2021,7,Friday,4,8.210336379935866
ORD-13053,2021-05-13 09:00:12,2021-05-15 09:00:12,Standard,Marie Byrd,Corporate,Davistown,MH,East,Furniture,Bookshelf,432.0,3,0.2,109.2500163687961,2021,5,Thursday,2,25.289355640866486
ORD-13054,2022-10-06 22:57:26,2022-10-08 22:57:26,Next-Day,Christy Patton,Corporate,South Williambury,IA,East,Furniture,Desk,1600.0,5,0.2,125.42354547350854,2022,10,Thursday,2,7.8389715920893845
ORD-13055,2021-01-31 14:01:46,2021-02-10 14:01:46,Next-Day,Heather Davis DDS,Home Office,East Stevenchester,MS,South,Clothing,Jeans,213.75,3,0.05,31.270092625870284,2021,1,Sunday,10,14.629283099753914
ORD-13056,2022-09-20 18:14:40,2022-09-23 18:14:40,Express,Joy Carter,Home Office,East Shawnmouth,WV,North,Electronics,Laptop,2880.0,3,0.2,679.7817314749169,2022,9,Tuesday,3,23.603532342870864
ORD-13057,2023-03-27 16:52:29,2023-04-04 16:52:29,Express,Steven Smith,Corporate,South Teresaville,CO,North,Furniture,Bookshelf,306.0,2,0.15,61.06378911437457,2023,3,Monday,8,19.955486638619288
ORD-13058,2023-05-06 22:40:28,2023-05-15 22:40:28,Standard,Ryan Winters,Consumer,Thomasview,AS,West,Office Supplies,Stapler,24.0,2,0.2,3.066152948229646,2023,5,Saturday,9,12.775637283757874
ORD-13059,2023-08-02 09:39:35,2023-08-06 09:39:35,Express,Angela Young,Consumer,Fuentesbury,VA,East,Office Supplies,Stapler,13.5,1,0.1,3.317691239249565,2023,8,Wednesday,4,24.57549065928748
ORD-13060,2021-07-27 01:05:14,2021-07-30 01:05:14,Express,Dawn Acevedo,Consumer,North Jason,TN,West,Clothing,Jeans,71.25,1,0.05,14.659871291540746,2021,7,Tuesday,3,20.575257952750867
ORD-13061,2022-11-24 08:00:02,2022-11-26 08:00:02,Standard,Joshua Johnson,Home Office,North Samuel,RI,East,Clothing,Jacket,120.0,1,0.0,34.492873653339615,2022,11,Thursday,2,28.744061377543478
ORD-13062,2021-01-07 22:19:17,2021-01-16 22:19:17,Standard,Thomas Garcia,Home Office,Dicksonchester,VA,South,Office Supplies,Printer Ink,180.0,4,0.0,24.010311730294298,2021,1,Thursday,9,13.339062072311616
ORD-13063,2022-06-03 08:58:22,2022-06-11 08:58:22,Standard,Sara Herring,Home Office,East Toddmouth,IN,South,Electronics,Tablet,1530.0,4,0.15,453.16113316486303,2022,6,Friday,8,29.618374716638357
ORD-13064,2022-12-31 11:09:46,2023-01-06 11:09:46,Standard,Ryan Bishop,Consumer,Robinsonberg,TN,South,Furniture,Sofa,2800.0,4,0.0,699.2690885679501,2022,12,Saturday,6,24.973896020275014
ORD-13065,2023-11-30 18:43:42,2023-12-08 18:43:42,Standard,Scott Hines,Home Office,Johnhaven,NJ,West,Furniture,Chair,425.0,2,0.15,65.30038885630321,2023,11,Thursday,8,15.364797377917547
ORD-13066,2022-08-21 04:22:56,2022-08-29 04:22:56,Express,Samantha Ward,Consumer,South Josephmouth,UT,North,Furniture,Bookshelf,720.0,5,0.2,143.7456464200043,2022,8,Sunday,8,19.964673113861757
ORD-13067,2022-11-05 13:50:30,2022-11-09 13:50:30,Next-Day,David Allen,Corporate,West Nicole,LA,South,Office Supplies,Printer Ink,45.0,1,0.0,11.121815885788552,2022,11,Saturday,4,24.715146412314223
ORD-13068,2023-06-07 00:54:49,2023-06-09 00:54:49,Standard,Denise Rodriguez,Home Office,Williamland,WY,East,Furniture,Desk,1600.0,5,0.2,476.163227191969,2023,6,Wednesday,2,29.76020169947946
ORD-13069,2023-05-23 11:08:01,2023-06-02 11:08:01,Next-Day,Dustin Brown,Home Office,South Davidfort,KY,South,Furniture,Desk,1900.0,5,0.05,374.583422787338,2023,5,Tuesday,10,19.714916988796887
ORD-13070,2023-05-21 15:38:23,2023-05-24 15:38:23,Express,Wendy Waters,Corporate,Mooremouth,SC,West,Furniture,Desk,1280.0,4,0.2,375.1129001689982,2023,5,Sunday,3,29.305695325680087
ORD-13071,2022-02-16 11:55:46,2022-02-20 11:55:46,Next-Day,Wayne Avila,Home Office,Heidiport,MA,East,Office Supplies,Notebook,9.5,1,0.05,1.3975014379632225,2022,2,Wednesday,4,14.710541450695969
ORD-13072,2022-05-13 06:03:29,2022-05-17 06:03:29,Express,Rebecca Gomez,Home Office,New Danielport,WV,West,Clothing,T-Shirt,40.0,2,0.2,9.587927464392168,2022,5,Friday,4,23.969818660381176
ORD-13073,2022-07-12 18:54:41,2022-07-13 18:54:41,Next-Day,Brittany Martin,Consumer,Kristinatown,PR,North,Office Supplies,Notebook,36.0,4,0.1,9.172973302783674,2022,7,Tuesday,1,25.48048139591353
ORD-13074,2023-05-01 17:09:01,2023-05-07 17:09:01,Standard,Scott Cochran,Home Office,Luisstad,PW,West,Furniture,Desk,1200.0,3,0.0,257.23894463435124,2023,5,Monday,6,21.436578719511406
ORD-13075,2021-08-12 16:58:43,2021-08-16 16:58:43,Standard,Brenda Gonzalez,Corporate,Johnsonfort,OH,South,Electronics,Monitor,570.0,2,0.05,49.59996267439716,2021,8,Thursday,4,8.70174783759827
ORD-13076,2023-04-28 10:27:04,2023-05-06 10:27:04,Express,Kara Dickerson,Corporate,West Heiditown,ID,West,Electronics,Tablet,2250.0,5,0.0,152.76957736603933,2023,4,Friday,8,6.789758994043174
ORD-13077,2023-07-07 21:21:31,2023-07-11 21:21:31,Standard,Alan Anderson,Home Office,Timothyview,KS,South,Furniture,Chair,475.0,2,0.05,121.46093334743132,2023,7,Friday,4,25.570722809931706
ORD-13078,2022-03-23 01:26:03,2022-03-29 01:26:03,Standard,Marcus Murphy,Home Office,North Erinside,WI,East,Furniture,Sofa,1120.0,2,0.2,211.3558523121974,2022,3,Wednesday,6,18.871058242143633
ORD-13079,2022-10-08 22:43:05,2022-10-11 22:43:05,Standard,Kimberly Osborn,Home Office,New Charlestown,NM,South,Electronics,Headphones,240.0,2,0.2,55.47969474652577,2022,10,Saturday,3,23.116539477622755
ORD-13080,2022-10-16 03:16:46,2022-10-18 03:16:46,Next-Day,Amanda Spears,Consumer,Lauraside,ME,North,Office Supplies,Notebook,20.0,2,0.0,5.06800806774052,2022,10,Sunday,2,25.3400403374356
ORD-13081,2023-01-25 03:20:38,2023-01-27 03:20:38,Standard,Samuel Shaffer,Consumer,Smithstad,FL,West,Furniture,Desk,1360.0,4,0.15,125.04374686395526,2023,1,Wednesday,2,9.194393151754655
ORD-13082,2022-10-03 06:03:25,2022-10-11 06:03:25,Standard,David Hardin,Corporate,Port Marvinside,FM,West,Electronics,Tablet,405.0,1,0.1,95.16631394492086,2022,10,Monday,8,23.49785529498417
ORD-13083,2022-03-12 09:49:36,2022-03-17 09:49:36,Express,Ashley Price,Consumer,Stephenborough,CO,North,Office Supplies,Pens,17.0,4,0.15,2.579053024667932,2022,3,Saturday,5,15.170900144213078
ORD-13084,2021-10-22 05:28:52,2021-11-01 05:28:52,Next-Day,Jill James,Consumer,Robertview,PA,West,Furniture,Sofa,3500.0,5,0.0,221.89819633605936,2021,10,Friday,10,6.339948466742741
ORD-13085,2023-07-24 00:11:34,2023-07-31 00:11:34,Standard,Diamond Rodriguez,Consumer,Greenborough,AS,West,Furniture,Sofa,1190.0,2,0.15,206.8748953670889,2023,7,Monday,7,17.38444498881639
ORD-13086,2022-11-15 15:52:20,2022-11-24 15:52:20,Standard,Billy Yates,Consumer,Petersonstad,IN,South,Electronics,Monitor,1425.0,5,0.05,206.35847156758803,2022,11,Tuesday,9,14.481296250346892
ORD-13087,2021-02-21 06:19:21,2021-02-26 06:19:21,Standard,Andrew Martin,Home Office,North Catherine,WY,South,Electronics,Laptop,6000.0,5,0.0,1721.2526672158867,2021,2,Sunday,5,28.68754445359333
ORD-13088,2022-03-09 04:28:26,2022-03-11 04:28:26,Standard,Stacy Harrell,Consumer,Lake Amber,VI,South,Clothing,Shoes,450.0,5,0.0,91.60828909044086,2022,3,Wednesday,2,20.35739757560829
ORD-13089,2022-12-01 17:52:33,2022-12-10 17:52:33,Express,Billy Wilson,Home Office,Lake Joanne,VT,West,Clothing,T-Shirt,47.5,2,0.05,4.027520544545676,2022,12,Thursday,9,8.478990619917656
ORD-13090,2021-03-22 14:16:03,2021-03-30 14:16:03,Express,David Smith,Consumer,Lake Emmaburgh,TX,North,Furniture,Desk,1900.0,5,0.05,539.9687408068124,2021,3,Monday,8,28.41940741086991
ORD-13091,2023-05-25 14:14:46,2023-05-31 14:14:46,Standard,Christina Massey,Home Office,West Danielle,FL,East,Furniture,Desk,1440.0,4,0.1,336.83188885573804,2023,5,Thursday,6,23.391103392743343
ORD-13092,2021-03-25 10:22:33,2021-03-31 10:22:33,Next-Day,Jose Odom,Consumer,East Katherineshire,VT,South,Electronics,Monitor,540.0,2,0.1,40.40722701228825,2021,3,Thursday,6,7.482819817076561
ORD-13093,2022-10-15 15:47:40,2022-10-21 15:47:40,Express,Carrie Acosta,Corporate,North Deborahstad,MO,West,Furniture,Sofa,3150.0,5,0.1,912.5428467760124,2022,10,Saturday,6,28.969614183356278
ORD-13094,2022-03-27 15:45:37,2022-04-05 15:45:37,Next-Day,Evan Dean III,Consumer,South Laura,TX,West,Clothing,T-Shirt,100.0,5,0.2,18.771429144099194,2022,3,Sunday,9,18.77142914391148
ORD-13095,2023-07-10 13:58:06,2023-07-14 13:58:06,Next-Day,Catherine Austin,Consumer,East Scott,NY,South,Clothing,Shoes,162.0,2,0.1,20.490498599006003,2023,7,Monday,4,12.648455925234273
ORD-13096,2022-12-05 12:01:43,2022-12-10 12:01:43,Next-Day,Jeffrey Bauer MD,Consumer,North Brianmouth,VI,North,Electronics,Tablet,1080.0,3,0.2,102.8545321954736,2022,12,Monday,5,9.523567795868367
ORD-13097,2023-08-31 04:20:21,2023-09-07 04:20:21,Express,Derek Alexander,Home Office,North Lance,KS,West,Electronics,Laptop,4800.0,5,0.2,559.5545345820515,2023,8,Thursday,7,11.657386137123643
ORD-13098,2023-04-26 15:50:35,2023-04-30 15:50:35,Express,Justin Powell,Corporate,Gonzalezburgh,FL,North,Clothing,T-Shirt,45.0,2,0.1,10.16070391878005,2023,4,Wednesday,4,22.57934204123168
ORD-13099,2023-12-24 09:46:21,2023-12-29 09:46:21,Next-Day,Robert Ramirez,Home Office,Cruzfurt,VI,North,Clothing,Jeans,300.0,5,0.2,53.70692036571207,2023,12,Sunday,5,17.902306788511016
ORD-13100,2023-09-23 12:54:30,2023-09-29 12:54:30,Next-Day,Jason Love,Home Office,Port Linda,VT,East,Clothing,Shoes,153.0,2,0.15,19.043748540036223,2023,9,Saturday,6,12.446894470530559
ORD-13101,2021-11-21 02:00:24,2021-11-22 02:00:24,Standard,Michael Thomas,Corporate,Port Matthewberg,OR,South,Office Supplies,Pens,8.0,2,0.2,0.8054308249505707,2021,11,Sunday,1,10.067885310623648
ORD-13102,2023-01-13 13:32:05,2023-01-16 13:32:05,Express,Sarah Holloway,Corporate,New Sandraton,NH,East,Clothing,T-Shirt,50.0,2,0.0,9.557848833530825,2023,1,Friday,3,19.11569766667934
ORD-13103,2021-12-21 04:43:16,2021-12-23 04:43:16,Express,Eric Miller,Consumer,Brayfurt,PW,East,Office Supplies,Pens,15.0,3,0.0,3.038514022922122,2021,12,Tuesday,2,20.256760151463695
ORD-13104,2022-12-17 02:12:46,2022-12-25 02:12:46,Standard,Linda Jackson,Home Office,Parkerland,NJ,North,Furniture,Sofa,2975.0,5,0.15,361.2792246497237,2022,12,Saturday,8,12.143839484020244
ORD-13105,2021-04-12 22:34:23,2021-04-14 22:34:23,Standard,Ashley Ruiz,Home Office,East Patrickport,WI,South,Electronics,Laptop,3600.0,3,0.0,427.0049959596124,2021,4,Monday,2,11.861249887763718
ORD-13106,2022-10-30 12:13:31,2022-11-04 12:13:31,Express,Samantha Reese,Corporate,Lloydmouth,OR,North,Electronics,Tablet,720.0,2,0.2,210.5602565996508,2022,10,Sunday,5,29.244480083244216
ORD-13107,2022-11-17 15:26:33,2022-11-24 15:26:33,Standard,Cheryl Rice,Consumer,North Matthew,AZ,North,Clothing,T-Shirt,112.5,5,0.1,8.692628734478964,2022,11,Thursday,7,7.7267810972459525
ORD-13108,2021-09-23 06:08:35,2021-09-24 06:08:35,Express,Robert Petersen,Consumer,Danielleborough,VA,West,Office Supplies,Pens,4.75,1,0.05,0.2409936308936102,2021,9,Thursday,1,5.073550123007888
ORD-13109,2023-01-28 00:32:25,2023-02-04 00:32:25,Standard,Benjamin Bennett,Home Office,Lake Dennis,WA,East,Office Supplies,Pens,15.0,3,0.0,1.330692608509961,2023,1,Saturday,7,8.871284056141656
ORD-13110,2023-02-28 23:48:59,2023-03-02 23:48:59,Next-Day,Joshua Stevens,Corporate,North April,ID,West,Furniture,Chair,675.0,3,0.1,40.17472092751121,2023,2,Tuesday,2,5.951810507770621
ORD-13111,2023-04-15 15:09:54,2023-04-24 15:09:54,Express,Steven Thompson,Corporate,Lisafurt,MN,East,Office Supplies,Printer Ink,38.25,1,0.15,3.8351639973613896,2023,4,Saturday,9,10.026572541859148
ORD-13112,2022-02-09 03:44:08,2022-02-17 03:44:08,Standard,John Sanchez,Home Office,Joneston,WA,West,Office Supplies,Notebook,30.0,3,0.0,3.293087575043272,2022,2,Wednesday,8,10.976958583111674
ORD-13113,2022-05-21 04:25:22,2022-05-31 04:25:22,Standard,Catherine Garcia,Home Office,Phillipshaven,NY,East,Electronics,Smartphone,640.0,1,0.2,82.97382744044174,2022,5,Saturday,10,12.964660537548763
ORD-13114,2023-10-26 11:38:35,2023-11-04 11:38:35,Express,Patricia Cain,Home Office,Carlastad,KY,West,Office Supplies,Printer Ink,108.0,3,0.2,26.36818264358046,2023,10,Thursday,9,24.4149839290151
ORD-13115,2023-08-18 23:45:31,2023-08-27 23:45:31,Standard,Joseph Trevino,Corporate,North Anthonychester,WY,South,Office Supplies,Stapler,12.0,1,0.2,1.9397627965532545,2023,8,Friday,9,16.164689969930063
ORD-13116,2023-08-20 01:43:13,2023-08-22 01:43:13,Standard,Richard Rojas,Home Office,Danielstad,MP,North,Furniture,Sofa,700.0,1,0.0,162.87247898039124,2023,8,Sunday,2,23.26749699716551
ORD-13117,2022-06-25 17:48:28,2022-06-28 17:48:28,Express,Lynn May,Consumer,West Megan,ND,North,Furniture,Desk,1080.0,3,0.1,240.9258967471189,2022,6,Saturday,3,22.307953402490355
ORD-13118,2021-07-22 22:50:22,2021-07-24 22:50:22,Next-Day,Jennifer Frazier,Consumer,Lake Michaelshire,PA,East,Electronics,Tablet,720.0,2,0.2,174.27429310329055,2021,7,Thursday,2,24.20476293097896
ORD-13119,2022-09-15 13:03:43,2022-09-21 13:03:43,Express,Michael Garcia,Corporate,Smithhaven,VT,North,Clothing,Jacket,108.0,1,0.1,16.62939050773338,2022,9,Thursday,6,15.397583803314262
ORD-13120,2022-02-19 15:11:45,2022-02-24 15:11:45,Standard,Rose Velasquez,Home Office,Aaronmouth,TX,East,Furniture,Chair,800.0,4,0.2,133.45659827200868,2022,2,Saturday,5,16.682074783980234
ORD-13121,2021-12-13 06:54:19,2021-12-19 06:54:19,Next-Day,Dawn Jackson,Consumer,North Raven,MS,West,Clothing,Jeans,67.5,1,0.1,3.8167817249501046,2021,12,Monday,6,5.654491444286755
ORD-13122,2023-12-13 18:40:59,2023-12-15 18:40:59,Next-Day,Julie Rose,Home Office,Brittanyberg,SD,South,Furniture,Desk,1020.0,3,0.15,143.71848564039686,2023,12,Wednesday,2,14.0900476117898
ORD-13123,2022-03-18 05:06:21,2022-03-24 05:06:21,Standard,Kelsey Frazier,Consumer,Port Robert,NY,West,Electronics,Laptop,4560.0,4,0.05,821.7294614072379,2022,3,Friday,6,18.020382925593367
ORD-13124,2021-12-20 00:26:35,2021-12-25 00:26:35,Standard,Katherine Kim,Home Office,South Michellefort,OK,North,Electronics,Smartphone,2040.0,3,0.15,283.2204833042495,2021,12,Monday,5,13.883357024711307
ORD-13125,2022-12-23 22:27:21,2022-12-24 22:27:21,Standard,Joseph Strickland,Corporate,Thompsonside,CO,North,Office Supplies,Notebook,50.0,5,0.0,3.950738379460637,2022,12,Friday,1,7.901476758763246
ORD-13126,2022-11-02 22:21:41,2022-11-12 22:21:41,Express,Chelsea Mcbride,Consumer,Fischershire,TN,North,Clothing,Shoes,180.0,2,0.0,25.16386492888807,2022,11,Wednesday,10,13.979924960415707
ORD-13127,2023-03-31 19:41:26,2023-04-07 19:41:26,Next-Day,Andrea Johnson,Consumer,Kimberlyfurt,DC,West,Clothing,T-Shirt,40.0,2,0.2,9.670658853119644,2023,3,Friday,7,24.176647132194695
ORD-13128,2022-04-11 07:43:23,2022-04-15 07:43:23,Express,Frank Chambers,Home Office,Hilltown,WA,West,Clothing,Jeans,180.0,3,0.2,11.936126562220938,2022,4,Monday,4,6.631181423419237
ORD-13129,2021-02-20 08:19:27,2021-02-26 08:19:27,Standard,Christine Sherman,Consumer,Thomasburgh,WY,South,Furniture,Sofa,2975.0,5,0.15,296.5568869485598,2021,2,Saturday,6,9.968298720956643
ORD-13130,2023-04-01 10:25:13,2023-04-06 10:25:13,Next-Day,Victor Gutierrez,Home Office,West Kathryn,NE,South,Electronics,Monitor,270.0,1,0.1,59.79327233113288,2023,4,Saturday,5,22.145656418856085
ORD-13131,2021-09-18 08:08:06,2021-09-28 08:08:06,Express,Jordan Graves,Home Office,Donnabury,VI,West,Electronics,Laptop,3420.0,3,0.05,1020.3745263573978,2021,9,Saturday,10,29.835512466581854
ORD-13132,2023-11-10 08:53:08,2023-11-12 08:53:08,Express,David Wood,Corporate,Jeffreyhaven,MT,North,Electronics,Laptop,1080.0,1,0.1,112.05827834080254,2023,11,Friday,2,10.375766513027665
ORD-13133,2021-09-02 10:00:52,2021-09-04 10:00:52,Standard,Charles Sloan,Consumer,Lake Annastad,NV,East,Electronics,Headphones,712.5,5,0.05,137.22086195377432,2021,9,Thursday,2,19.259068344362348
ORD-13134,2022-01-15 18:01:58,2022-01-19 18:01:58,Standard,Kevin Lewis,Corporate,Port Michelle,AZ,South,Electronics,Laptop,2040.0,2,0.15,114.65119010395875,2022,1,Saturday,4,5.620156377642282
ORD-13135,2022-05-18 18:20:58,2022-05-23 18:20:58,Express,Mrs. Tiffany Pollard,Home Office,Garyview,NH,South,Office Supplies,Printer Ink,135.0,3,0.0,14.85923160960087,2022,5,Wednesday,5,11.006838229252446
ORD-13136,2021-11-03 09:52:48,2021-11-07 09:52:48,Express,David Johnson,Consumer,North Bruce,NE,West,Electronics,Headphones,712.5,5,0.05,111.94567437832389,2021,11,Wednesday,4,15.711673596935688
ORD-13137,2023-05-27 19:09:24,2023-06-05 19:09:24,Express,Christine Gonzalez,Home Office,New Cynthiaside,AR,North,Office Supplies,Printer Ink,153.0,4,0.15,37.95839411021844,2023,5,Saturday,9,24.809407915013303
ORD-13138,2023-07-31 12:08:53,2023-08-01 12:08:53,Express,John Beck,Consumer,Laurenport,WY,East,Office Supplies,Notebook,10.0,1,0.0,1.3962383839455073,2023,7,Monday,1,13.962383838058834
ORD-13139,2022-02-15 07:36:53,2022-02-22 07:36:53,Standard,Mark Reed,Corporate,North Jason,SC,West,Clothing,T-Shirt,20.0,1,0.2,2.4092611839834714,2022,2,Tuesday,7,12.046305919315042
ORD-13140,2021-02-24 00:31:06,2021-03-06 00:31:06,Express,Samuel Hall,Consumer,Williamchester,KY,North,Electronics,Smartphone,3040.0,4,0.05,263.0427850232253,2021,2,Wednesday,10,8.652723191550617
ORD-13141,2023-11-19 10:07:01,2023-11-27 10:07:01,Express,Shelia Rodriguez,Home Office,Blairfurt,MN,South,Office Supplies,Printer Ink,162.0,4,0.1,15.791780109889334,2023,11,Sunday,8,9.748012413451763
ORD-13142,2022-12-12 08:10:57,2022-12-14 08:10:57,Standard,Robert Olsen,Home Office,Staceyborough,NC,South,Furniture,Sofa,630.0,1,0.1,87.48061321629362,2022,12,Monday,2,13.885811621611868
ORD-13143,2022-09-17 19:35:35,2022-09-21 19:35:35,Standard,Lee Cooper,Home Office,Williamport,VA,South,Office Supplies,Pens,4.0,1,0.2,0.5837499997533513,2022,9,Saturday,4,14.593749990185344
ORD-13144,2021-08-21 16:07:03,2021-08-27 16:07:03,Standard,Tony Kelley,Consumer,South Cherylfurt,DC,West,Furniture,Desk,360.0,1,0.1,41.27109163800338,2021,8,Saturday,6,11.46419212163576
ORD-13145,2023-11-12 05:21:30,2023-11-19 05:21:30,Next-Day,Charles Hansen,Home Office,Edwardmouth,OK,West,Clothing,Jacket,570.0,5,0.05,61.9946080076228,2023,11,Sunday,7,10.876247018862111
ORD-13146,2021-02-20 13:24:22,2021-02-28 13:24:22,Next-Day,Bobby Kline,Home Office,Markside,CO,West,Furniture,Sofa,3500.0,5,0.0,283.06864066293235,2021,2,Saturday,8,8.087675447510042
ORD-13147,2021-06-01 17:55:03,2021-06-06 17:55:03,Next-Day,Morgan Greer,Consumer,Port Jackie,WV,West,Clothing,Shoes,427.5,5,0.05,101.58994509055977,2021,6,Tuesday,5,23.763729845689387
ORD-13148,2023-04-03 16:34:11,2023-04-11 16:34:11,Standard,Jordan Tanner,Consumer,Howardmouth,AK,South,Clothing,Shoes,76.5,1,0.15,4.765479364038496,2023,4,Monday,8,6.229384789511375
ORD-13149,2022-11-29 20:45:01,2022-11-30 20:45:01,Standard,Hannah Price,Home Office,Port Amandahaven,SC,West,Electronics,Smartphone,3800.0,5,0.05,1119.643273454603,2022,11,Tuesday,1,29.46429666985022
ORD-13150,2023-11-05 23:35:27,2023-11-13 23:35:27,Standard,Elizabeth Rosales,Corporate,Barbaramouth,MT,North,Electronics,Monitor,1020.0,4,0.15,139.19121232491597,2023,11,Sunday,8,13.646197286743089
ORD-13151,2021-02-25 23:24:10,2021-02-27 23:24:10,Next-Day,Craig French,Corporate,North Lindsay,CT,North,Office Supplies,Pens,13.5,3,0.1,3.704271718632012,2021,2,Thursday,2,27.439049765612012
ORD-13152,2023-04-09 16:33:33,2023-04-11 16:33:33,Standard,Brandon Jones,Consumer,East John,MP,North,Furniture,Desk,1200.0,3,0.0,184.1790002001092,2023,4,Sunday,2,15.348250016662975
ORD-13153,2022-11-05 09:06:49,2022-11-15 09:06:49,Next-Day,Donna Hicks,Corporate,New Adamland,NM,East,Office Supplies,Notebook,27.0,3,0.1,2.8881498266338843,2022,11,Saturday,10,10.696851209358947
ORD-13154,2021-11-04 04:30:59,2021-11-14 04:30:59,Standard,Jillian Fields,Consumer,Port Robert,WY,West,Office Supplies,Pens,15.0,3,0.0,3.172192949452937,2021,11,Thursday,10,21.14795299494305
ORD-13155,2022-03-10 12:22:14,2022-03-12 12:22:14,Next-Day,Vanessa Little,Consumer,Lake Christian,GU,West,Office Supplies,Pens,4.75,1,0.05,1.2578334539241374,2022,3,Thursday,2,26.480704287564848
ORD-13156,2022-05-18 02:21:41,2022-05-21 02:21:41,Express,Paul Noble,Corporate,West Tiffany,MT,East,Furniture,Desk,1360.0,4,0.15,254.2168375887338,2022,5,Wednesday,3,18.69241452856962
ORD-13157,2021-05-10 15:51:31,2021-05-20 15:51:31,Next-Day,Christopher Sims,Corporate,Ramseyside,OR,East,Clothing,Jacket,102.0,1,0.15,12.235553172085208,2021,5,Monday,10,11.995640364671814
ORD-13158,2022-12-31 03:36:26,2023-01-05 03:36:26,Standard,Julia Morrison,Consumer,Shelleystad,GA,North,Clothing,Shoes,180.0,2,0.0,35.86379326726169,2022,12,Saturday,5,19.924329592812473
ORD-13159,2021-09-24 22:43:29,2021-10-03 22:43:29,Next-Day,Allison Reyes,Home Office,North Daniel,NY,North,Clothing,Shoes,171.0,2,0.05,20.289516264623536,2021,9,Friday,9,11.865214189768938
ORD-13160,2022-04-30 17:37:00,2022-05-09 17:37:00,Standard,Robert James,Home Office,Richardsonport,AS,West,Furniture,Sofa,595.0,1,0.15,123.3968296821764,2022,4,Saturday,9,20.7389629717595
ORD-13161,2022-04-16 22:54:43,2022-04-26 22:54:43,Express,Erik Hudson,Consumer,Nicholasland,TX,West,Office Supplies,Printer Ink,162.0,4,0.1,11.297730658292128,2022,4,Saturday,10,6.973907813717524
ORD-13162,2022-12-05 07:31:53,2022-12-08 07:31:53,Express,Kelly Jones,Home Office,Hillville,TN,South,Electronics,Monitor,810.0,3,0.1,60.02685161142006,2022,12,Monday,3,7.410722421153822
ORD-13163,2021-07-30 10:46:28,2021-08-04 10:46:28,Express,Annette Conner DVM,Consumer,South Sandrashire,IN,West,Office Supplies,Pens,4.25,1,0.15,1.2428685615796773,2021,7,Friday,5,29.243966147935
ORD-13164,2021-05-23 07:13:17,2021-05-26 07:13:17,Standard,Kevin Harrison,Home Office,Desireeton,AZ,East,Office Supplies,Notebook,32.0,4,0.2,3.797895928531312,2021,5,Sunday,3,11.868424776289462
ORD-13165,2022-03-31 11:53:11,2022-04-06 11:53:11,Next-Day,Samantha Mosley,Consumer,Villaville,TX,North,Office Supplies,Stapler,27.0,2,0.1,5.777924475495275,2022,3,Thursday,6,21.399720278819547
ORD-13166,2022-01-25 01:53:12,2022-01-31 01:53:12,Express,Melinda Miller,Corporate,Danielton,OK,East,Furniture,Bookshelf,855.0,5,0.05,235.8611149760105,2022,1,Tuesday,6,27.586095318799376
ORD-13167,2023-08-03 08:42:10,2023-08-05 08:42:10,Express,Shawn Wells,Corporate,New Kevin,AS,East,Office Supplies,Notebook,10.0,1,0.0,1.7265546452075209,2023,8,Thursday,2,17.265546450348655
ORD-13168,2021-03-07 13:55:04,2021-03-10 13:55:04,Express,Michelle Anderson DVM,Consumer,Denisebury,CT,South,Electronics,Laptop,4560.0,4,0.05,1317.744178924465,2021,3,Sunday,3,28.897898660617887
ORD-13169,2023-01-05 22:05:35,2023-01-15 22:05:35,Next-Day,Edward Lester,Home Office,Edwardsborough,PW,East,Office Supplies,Notebook,8.0,1,0.2,1.659446907547971,2023,1,Thursday,10,20.74308634175675
ORD-13170,2023-12-26 17:35:42,2023-12-28 17:35:42,Standard,Brian Baird,Corporate,West Kelly,PR,South,Electronics,Laptop,2880.0,3,0.2,743.1986244896008,2023,12,Tuesday,2,25.805507794768843
ORD-13171,2022-01-29 06:36:02,2022-02-08 06:36:02,Standard,Jonathan Dalton,Corporate,New Andrew,CA,North,Furniture,Desk,1280.0,4,0.2,184.5612057759319,2022,1,Saturday,10,14.418844201233416
ORD-13172,2022-08-08 19:27:58,2022-08-09 19:27:58,Express,Cynthia Richard,Consumer,Port Parkertown,NY,South,Office Supplies,Notebook,47.5,5,0.05,6.169537618291578,2022,8,Monday,1,12.988500248761458
ORD-13173,2021-02-11 03:48:53,2021-02-15 03:48:53,Express,Brenda Young,Consumer,Michaelmouth,MD,West,Furniture,Bookshelf,720.0,4,0.0,148.4620894824456,2021,2,Thursday,4,20.619734650311027
ORD-13174,2021-07-14 04:55:49,2021-07-24 04:55:49,Express,Emily Keller,Corporate,Amybury,NH,East,Office Supplies,Pens,20.0,5,0.2,4.262550053229289,2021,7,Wednesday,10,21.312750265080805
