OrderID,OrderDate,ShipDate,ShipMode,CustomerName,Segment,City,State,Region,Category,ProductName,Sales,Quantity,Discount,Profit
ORD-12370,2021-05-30 06:39:37,2021-05-31 06:39:37,Next-Day,Caitlin Cantu,Consumer,Jerryfurt,PW,West,Furniture,Chair,1000.0,5,0.2,90.24274711555215
ORD-12371,2022-09-21 07:07:20,2022-09-29 07:07:20,Next-Day,Natasha Fields,Home Office,Nicholsshire,PR,West,Clothing,Jeans,142.5,2,0.05,34.209461107199694
ORD-12372,2022-12-12 07:00:49,2022-12-13 07:00:49,Express,Alexis Underwood,Consumer,Christinemouth,NE,West,Electronics,Tablet,1440.0,4,0.2,223.68716352685826
ORD-12373,2022-04-20 18:10:52,2022-04-24 18:10:52,Express,Cory Houston,Consumer,Port Levistad,AR,South,Office Supplies,Pens,15.0,3,0.0,2.308923828774421
ORD-12374,2021-02-08 17:41:35,2021-02-10 17:41:35,Standard,Melissa Medina,Consumer,Nathanielhaven,DC,North,Office Supplies,Pens,15.0,3,0.0,1.8413273778431234
ORD-12375,2022-12-12 23:25:05,2022-12-16 23:25:05,Express,Thomas Webb,Consumer,East Arthurstad,MS,West,Electronics,Laptop,4800.0,5,0.2,1224.3768110790033
ORD-12376,2023-07-09 17:01:55,2023-07-15 17:01:55,Next-Day,Sabrina Chambers,Consumer,West Daniellemouth,OH,South,Clothing,Shoes,76.5,1,0.15,6.69149002400481
ORD-12377,2022-01-12 21:29:34,2022-01-14 21:29:34,Next-Day,Gregory Green Jr.,Home Office,Mistyview,SD,North,Clothing,Jacket,570.0,5,0.05,151.0305454984574
ORD-12378,2023-05-10 12:31:27,2023-05-12 12:31:27,Express,Matthew Sullivan,Home Office,Lake Gabriel,IL,South,Furniture,Desk,1700.0,5,0.15,182.576481470091
ORD-12379,2022-10-07 04:17:11,2022-10-12 04:17:11,Express,Kenneth Mann,Home Office,Moorefurt,VT,West,Office Supplies,Printer Ink,114.75,3,0.15,33.22311784171403
ORD-12380,2021-01-19 06:27:35,2021-01-24 06:27:35,Standard,Kyle Clark,Consumer,Smithton,VT,North,Clothing,T-Shirt,71.25,3,0.05,14.12169170240377
ORD-12381,2021-07-30 01:24:59,2021-08-06 01:24:59,Standard,Jeffrey Cook,Corporate,Odomstad,NH,West,Clothing,Jeans,191.25,3,0.15,19.277439236748734
ORD-12382,2023-11-14 21:18:47,2023-11-21 21:18:47,Express,Nicole Esparza,Consumer,New Gina,MI,West,Furniture,Sofa,2800.0,5,0.2,793.8450030072067
ORD-12383,2021-11-17 06:18:37,2021-11-26 06:18:37,Next-Day,Christopher Ayala,Corporate,Myersstad,CT,East,Electronics,Headphones,570.0,4,0.05,157.0373833751041
ORD-12384,2021-02-01 13:37:49,2021-02-06 13:37:49,Express,Erica Martin,Corporate,Millerport,LA,South,Clothing,Jacket,192.0,2,0.2,50.57683255417998
ORD-12385,2022-01-24 04:17:13,2022-01-29 04:17:13,Express,John Boyle DDS,Home Office,Christianland,OH,West,Furniture,Sofa,1680.0,3,0.2,394.0744000706888
ORD-12386,2023-08-30 17:10:34,2023-09-03 17:10:34,Next-Day,John Simpson,Home Office,Port Bradleybury,ND,West,Clothing,T-Shirt,22.5,1,0.1,1.2334305918008626
ORD-12387,2022-05-10 07:56:39,2022-05-15 07:56:39,Standard,Stephanie Wilson,Home Office,North Veronica,MH,North,Electronics,Tablet,1710.0,4,0.05,186.75596296703682
ORD-12388,2022-07-21 17:10:49,2022-07-29 17:10:49,Express,Steven Cortez,Consumer,South Tommybury,AZ,South,Office Supplies,Printer Ink,135.0,3,0.0,11.980350007015483
ORD-12389,2021-06-24 05:20:09,2021-07-03 05:20:09,Next-Day,Lisa Randall MD,Consumer,Jermaineborough,OK,East,Furniture,Sofa,630.0,1,0.1,100.87842771011438
ORD-12390,2022-12-25 23:44:29,2022-12-30 23:44:29,Express,Johnny Olson,Corporate,West Tara,AL,East,Furniture,Bookshelf,765.0,5,0.15,151.83337224090369
ORD-12391,2022-12-20 08:11:20,2022-12-28 08:11:20,Express,Mark Solis,Consumer,Sheamouth,OH,South,Furniture,Desk,1900.0,5,0.05,172.42734513132234
ORD-12392,2022-09-12 14:17:26,2022-09-22 14:17:26,Express,Jennifer Ortiz,Home Office,South Stephenland,AL,South,Clothing,Shoes,144.0,2,0.2,36.27614563123456
ORD-12393,2022-09-11 13:17:30,2022-09-15 13:17:30,Standard,Justin Roberson,Consumer,Fosterview,WI,East,Office Supplies,Notebook,10.0,1,0.0,2.200966451776971
ORD-12394,2023-07-07 04:36:43,2023-07-10 04:36:43,Express,Jaime Jones,Consumer,Markborough,VA,East,Electronics,Laptop,3240.0,3,0.1,283.0757133340534
ORD-12395,2022-12-26 23:19:16,2022-12-28 23:19:16,Standard,Tonya Rose,Home Office,Brownhaven,MS,North,Electronics,Tablet,720.0,2,0.2,197.0020986332502
ORD-12396,2023-05-25 18:19:19,2023-05-31 18:19:19,Express,Edward Armstrong,Corporate,New Davidfort,NY,East,Furniture,Chair,637.5,3,0.15,69.98445437020884
ORD-12397,2023-10-22 10:08:08,2023-10-31 10:08:08,Standard,Felicia Warren,Consumer,Lake Cheryl,HI,South,Office Supplies,Stapler,67.5,5,0.1,4.115268766372041
ORD-12398,2021-10-01 14:09:14,2021-10-03 14:09:14,Next-Day,Dale Johnson,Home Office,North Pamelafurt,SC,North,Clothing,Jacket,96.0,1,0.2,16.518989830004294
ORD-12399,2021-04-16 11:53:26,2021-04-18 11:53:26,Standard,Joseph Smith,Home Office,North Jamie,WI,North,Electronics,Laptop,1020.0,1,0.15,176.09431216261157
ORD-12400,2021-04-06 00:51:22,2021-04-09 00:51:22,Express,Phillip Hughes,Consumer,Jessicamouth,OH,North,Office Supplies,Stapler,14.25,1,0.05,3.7902115458439884
ORD-12401,2022-07-21 07:51:43,2022-07-28 07:51:43,Standard,Matthew Holland,Home Office,Duaneport,MO,West,Electronics,Tablet,2250.0,5,0.0,415.2137703398721
ORD-12402,2021-01-02 19:47:30,2021-01-08 19:47:30,Next-Day,Stephen Blackwell,Corporate,Tuckermouth,DE,East,Furniture,Chair,200.0,1,0.2,57.019953794102385
ORD-12403,2023-10-17 22:24:00,2023-10-20 22:24:00,Standard,Renee Smith,Consumer,Lake Tiffanyhaven,NM,North,Electronics,Smartphone,680.0,1,0.15,47.8042234445762
ORD-12404,2022-01-02 20:55:36,2022-01-12 20:55:36,Next-Day,Michael Boyer,Home Office,East William,MS,South,Office Supplies,Pens,23.75,5,0.05,4.748838509400536
ORD-12405,2021-12-18 02:35:03,2021-12-24 02:35:03,Express,David Rodgers,Corporate,Marymouth,SC,South,Furniture,Desk,960.0,3,0.2,205.7479781344433
ORD-12406,2022-05-11 04:28:47,2022-05-14 04:28:47,Standard,Robert Harrell,Home Office,Vincentmouth,AZ,South,Clothing,Jeans,150.0,2,0.0,24.373506783451727
ORD-12407,2021-09-20 00:41:12,2021-09-29 00:41:12,Express,Michelle Jones,Consumer,Jacobbury,GU,South,Furniture,Chair,675.0,3,0.1,62.62667185504387
ORD-12408,2023-06-18 04:44:27,2023-06-24 04:44:27,Standard,Dylan Mullen,Corporate,Hallbury,KY,West,Clothing,Jacket,384.0,4,0.2,106.42977192837917
ORD-12409,2022-11-22 07:02:18,2022-11-28 07:02:18,Express,Miguel Dunn,Home Office,Shawnview,VT,North,Electronics,Monitor,510.0,2,0.15,102.87797203011765
ORD-12410,2021-07-16 23:27:03,2021-07-26 23:27:03,Standard,Jason Dennis,Home Office,Alvarezburgh,MP,West,Furniture,Sofa,560.0,1,0.2,95.84328898912278
ORD-12411,2021-01-09 11:39:22,2021-01-15 11:39:22,Standard,Jill Smith,Corporate,West Stevenfurt,FM,West,Furniture,Chair,637.5,3,0.15,77.40318375252791
ORD-12412,2021-07-23 16:10:40,2021-08-02 16:10:40,Standard,Nicholas Campbell,Corporate,South Ryan,UT,North,Office Supplies,Printer Ink,90.0,2,0.0,24.18869247216985
ORD-12413,2021-08-14 16:45:41,2021-08-19 16:45:41,Next-Day,Shelby Ray,Corporate,Port Williamfort,CO,East,Office Supplies,Pens,20.0,4,0.0,2.1182988647767123
ORD-12414,2022-09-17 00:05:35,2022-09-21 00:05:35,Next-Day,David Gonzales,Consumer,Gregoryfurt,OK,North,Electronics,Laptop,2280.0,2,0.05,208.40947105638432
ORD-12415,2022-06-01 16:35:23,2022-06-06 16:35:23,Express,David Bolton,Corporate,Stephaniestad,MT,West,Furniture,Desk,1360.0,4,0.15,253.0579255401276
ORD-12416,2021-06-02 19:59:23,2021-06-06 19:59:23,Standard,Christine Barnett,Corporate,New Nicole,MA,East,Office Supplies,Notebook,40.0,4,0.0,4.460252720944143
ORD-12417,2021-08-12 21:25:18,2021-08-19 21:25:18,Express,Phyllis Acevedo,Consumer,Chenland,MH,North,Electronics,Monitor,960.0,4,0.2,286.1187090148183
ORD-12418,2022-04-21 22:34:07,2022-04-25 22:34:07,Express,Mark Hall,Consumer,New Racheltown,WY,West,Furniture,Chair,1000.0,4,0.0,213.17260044820463
ORD-12419,2023-02-27 18:42:47,2023-02-28 18:42:47,Next-Day,Nicole Marquez,Home Office,Ashleyhaven,KY,North,Furniture,Bookshelf,720.0,5,0.2,143.74128039610312
ORD-12420,2023-11-01 15:47:23,2023-11-03 15:47:23,Standard,Jacob Blake,Corporate,Carneyland,MP,West,Electronics,Smartphone,1920.0,3,0.2,199.0185318951536
ORD-12421,2022-11-12 01:15:02,2022-11-13 01:15:02,Next-Day,David Hughes,Corporate,Younghaven,LA,West,Furniture,Sofa,1785.0,3,0.15,275.96528125862096
ORD-12422,2023-11-07 00:59:24,2023-11-12 00:59:24,Express,Ricardo Humphrey,Corporate,Davisbury,MT,West,Electronics,Laptop,960.0,1,0.2,279.0391552549721
ORD-12423,2023-08-25 12:38:42,2023-09-03 12:38:42,Express,Lisa Sanchez,Home Office,Davisburgh,NE,South,Office Supplies,Printer Ink,180.0,4,0.0,25.876378460199962
ORD-12424,2023-11-13 09:38:48,2023-11-19 09:38:48,Express,Mr. Joseph Green,Consumer,Thomasside,LA,North,Clothing,T-Shirt,25.0,1,0.0,4.589133947522931
ORD-12425,2021-12-24 10:32:40,2022-01-03 10:32:40,Standard,Tina Perry,Consumer,Larsonfurt,PR,North,Furniture,Sofa,2800.0,4,0.0,327.3588185686452
ORD-12426,2021-11-12 04:50:59,2021-11-13 04:50:59,Next-Day,Michael Larsen,Consumer,Lindatown,AS,West,Clothing,Shoes,342.0,4,0.05,60.88216495086317
ORD-12427,2022-05-28 03:05:20,2022-05-29 03:05:20,Express,Angela Berry,Corporate,Nicholsborough,PW,North,Furniture,Desk,960.0,3,0.2,100.79369173222567
ORD-12428,2022-04-01 02:13:59,2022-04-10 02:13:59,Express,Maria Miller,Consumer,East Jennaborough,MS,West,Clothing,Shoes,360.0,5,0.2,48.48889207311812
ORD-12429,2022-05-29 05:39:33,2022-06-05 05:39:33,Next-Day,Nancy Fuller,Home Office,West Crystalberg,CA,North,Office Supplies,Stapler,12.0,1,0.2,1.205517397178909
ORD-12430,2023-10-06 15:13:22,2023-10-16 15:13:22,Express,Thomas Gibson,Consumer,Laurenborough,MP,South,Furniture,Desk,340.0,1,0.15,66.58925034653396
ORD-12431,2022-05-03 13:02:03,2022-05-06 13:02:03,Next-Day,Robert Sanchez,Corporate,South Tonyaport,AR,South,Electronics,Smartphone,1520.0,2,0.05,311.0377665038416
ORD-12432,2022-06-02 19:39:47,2022-06-04 19:39:47,Standard,Michelle Dawson,Consumer,Adamburgh,NY,South,Furniture,Bookshelf,144.0,1,0.2,20.742963382912222
ORD-12433,2021-12-05 22:08:13,2021-12-10 22:08:13,Standard,Dana Matthews,Corporate,West Daniel,PW,South,Furniture,Desk,380.0,1,0.05,62.46714643611386
ORD-12434,2022-01-29 21:22:02,2022-02-05 21:22:02,Next-Day,Michael Cohen,Home Office,Josephchester,WA,North,Electronics,Smartphone,3600.0,5,0.1,456.75893622515673
ORD-12435,2023-04-29 23:00:00,2023-05-02 23:00:00,Next-Day,Melissa Craig,Corporate,Jacobhaven,CO,East,Office Supplies,Pens,4.5,1,0.1,0.991762441723279
ORD-12436,2021-07-04 10:22:03,2021-07-14 10:22:03,Standard,Maria Elliott,Home Office,Rosehaven,ME,East,Electronics,Monitor,1425.0,5,0.05,345.7956399885997
ORD-12437,2022-05-26 16:41:21,2022-05-28 16:41:21,Next-Day,Rebecca Rivera,Corporate,Toddchester,IN,West,Electronics,Tablet,900.0,2,0.0,224.9765396441304
ORD-12438,2021-07-05 17:54:43,2021-07-12 17:54:43,Express,Kimberly Pace,Consumer,Jaclynstad,TN,East,Electronics,Laptop,3420.0,3,0.05,460.12975050321194
ORD-12439,2023-08-29 21:24:44,2023-09-07 21:24:44,Standard,John Mccarthy,Corporate,Lisaville,WY,South,Office Supplies,Printer Ink,45.0,1,0.0,12.171213738867344
ORD-12440,2023-01-29 19:10:38,2023-02-03 19:10:38,Next-Day,Sara Rogers,Corporate,Shannonmouth,PA,East,Clothing,Jacket,570.0,5,0.05,70.89483438601567
ORD-12441,2022-06-08 09:43:43,2022-06-17 09:43:43,Next-Day,Elizabeth Torres,Corporate,Snyderbury,WV,East,Clothing,Jacket,114.0,1,0.05,14.013529586740443
ORD-12442,2021-06-02 19:53:36,2021-06-09 19:53:36,Express,Beverly Alvarez,Home Office,Karenfurt,IN,East,Office Supplies,Pens,5.0,1,0.0,1.3795679392617208
ORD-12443,2021-01-02 06:44:32,2021-01-08 06:44:32,Standard,Kyle Mccarthy,Home Office,Schneiderville,NM,North,Office Supplies,Stapler,63.75,5,0.15,11.508493485475999
ORD-12444,2021-10-31 16:35:53,2021-11-10 16:35:53,Next-Day,Raymond Love,Consumer,Port Andrew,CT,North,Office Supplies,Pens,22.5,5,0.1,5.12975915332199
ORD-12445,2023-11-30 02:32:01,2023-12-01 02:32:01,Next-Day,Jean Ross,Home Office,New Jasonborough,MT,West,Electronics,Tablet,765.0,2,0.15,136.50585902196246
ORD-12446,2023-07-01 13:43:48,2023-07-08 13:43:48,Standard,Ryan Fields,Consumer,East Sarah,NV,South,Electronics,Headphones,382.5,3,0.15,111.78794578088751
ORD-12447,2021-08-18 10:15:31,2021-08-28 10:15:31,Next-Day,Gabrielle Holt,Corporate,North Amy,NC,West,Clothing,Jeans,67.5,1,0.1,13.241663677140211
ORD-12448,2023-09-05 02:25:46,2023-09-11 02:25:46,Express,Lisa Turner,Home Office,Stephaniemouth,FL,North,Electronics,Tablet,1912.5,5,0.15,442.22390928450665
ORD-12449,2023-07-12 08:29:33,2023-07-19 08:29:33,Standard,Matthew Green,Corporate,Jasmineshire,KY,East,Electronics,Tablet,405.0,1,0.1,83.70624686806916
ORD-12450,2023-03-03 00:35:43,2023-03-08 00:35:43,Express,Robert Fox DDS,Corporate,Lake Chelsey,CT,North,Furniture,Chair,675.0,3,0.1,197.78990118375398
ORD-12451,2022-02-15 23:46:46,2022-02-21 23:46:46,Express,Robin Frost,Consumer,North Nathanmouth,FM,North,Clothing,Shoes,153.0,2,0.15,25.98071156853994
ORD-12452,2023-12-24 08:37:52,2024-01-02 08:37:52,Standard,Carrie Cervantes,Home Office,Robertsside,ID,West,Furniture,Desk,1200.0,3,0.0,105.86145697176059
ORD-12453,2022-01-19 05:26:11,2022-01-29 05:26:11,Next-Day,Alexis Mitchell,Corporate,Ramirezview,MS,South,Clothing,Jeans,225.0,3,0.0,25.970747134388226
ORD-12454,2021-04-08 06:05:03,2021-04-09 06:05:03,Express,Luis Hernandez,Corporate,Port Jasonton,ND,South,Office Supplies,Stapler,28.5,2,0.05,5.7128222692760495
ORD-12455,2021-05-13 22:47:18,2021-05-23 22:47:18,Express,Carrie Bean,Home Office,Williamsbury,KY,East,Electronics,Tablet,360.0,1,0.2,62.763709853262256
ORD-12456,2021-10-13 09:02:22,2021-10-22 09:02:22,Standard,Sarah Diaz,Home Office,North Juanmouth,AR,North,Electronics,Smartphone,3400.0,5,0.15,682.4651885385107
ORD-12457,2021-09-19 20:30:36,2021-09-26 20:30:36,Standard,Dustin Norman,Consumer,Port Johnland,AR,North,Office Supplies,Stapler,48.0,4,0.2,10.324811173032682
ORD-12458,2022-03-03 06:47:55,2022-03-11 06:47:55,Express,Adam Jefferson,Home Office,Port Matthewtown,FL,North,Clothing,T-Shirt,125.0,5,0.0,23.26317553955395
ORD-12459,2023-06-02 00:28:55,2023-06-09 00:28:55,Standard,David Nguyen,Corporate,Port Clintonshire,FL,West,Clothing,Shoes,153.0,2,0.15,38.31214500475739
ORD-12460,2023-06-13 11:00:19,2023-06-16 11:00:19,Standard,Julie Mcfarland,Corporate,South Nancystad,OH,West,Electronics,Tablet,2250.0,5,0.0,322.2434734142232
ORD-12461,2022-09-07 01:28:06,2022-09-16 01:28:06,Express,Carmen Lee,Home Office,North Deborah,AR,West,Clothing,T-Shirt,40.0,2,0.2,8.874112577791394
ORD-12462,2021-03-20 13:55:18,2021-03-23 13:55:18,Standard,Vanessa Hayes,Home Office,Jeremystad,WI,West,Furniture,Bookshelf,432.0,3,0.2,103.77140307424078
ORD-12463,2022-12-26 11:41:10,2023-01-03 11:41:10,Standard,Sarah Grant,Corporate,New Michelleside,AL,North,Furniture,Bookshelf,360.0,2,0.0,74.24345461705028
ORD-12464,2023-08-09 13:37:40,2023-08-16 13:37:40,Standard,Walter West,Home Office,Port Brettmouth,SD,South,Office Supplies,Notebook,45.0,5,0.1,7.156172172601893
ORD-12465,2021-04-10 12:22:07,2021-04-11 12:22:07,Standard,Scott Carroll,Corporate,Emilychester,NH,East,Furniture,Bookshelf,288.0,2,0.2,37.9281856911478
ORD-12466,2022-11-04 16:40:28,2022-11-10 16:40:28,Next-Day,Jasmin Dean,Home Office,Shepherdside,NC,South,Clothing,T-Shirt,45.0,2,0.1,11.845078953012308
ORD-12467,2023-10-16 12:47:03,2023-10-24 12:47:03,Next-Day,Angela Christensen,Home Office,North Rickeyberg,AZ,West,Electronics,Monitor,1500.0,5,0.0,194.07224643206686
ORD-12468,2022-04-06 14:48:45,2022-04-09 14:48:45,Standard,Kevin Jones,Corporate,North Andrewfort,DE,West,Furniture,Sofa,1400.0,2,0.0,163.97438089855407
ORD-12469,2021-07-09 04:06:40,2021-07-18 04:06:40,Express,Robert Evans,Home Office,Port Amber,MI,East,Furniture,Sofa,2975.0,5,0.15,284.2968572688464
ORD-12470,2023-06-16 20:45:35,2023-06-22 20:45:35,Next-Day,Anna Castro,Home Office,Thomasfort,NH,East,Office Supplies,Printer Ink,121.5,3,0.1,29.4209537484404
ORD-12471,2022-08-23 18:10:00,2022-09-01 18:10:00,Standard,Justin Thompson,Consumer,Hoffmanshire,AZ,South,Clothing,Jeans,142.5,2,0.05,19.011410710546375
ORD-12472,2023-12-07 13:21:06,2023-12-12 13:21:06,Standard,Barbara Pope,Corporate,Mclaughlinfort,PW,South,Furniture,Sofa,1400.0,2,0.0,196.34246610994813
ORD-12473,2022-02-20 06:21:30,2022-02-23 06:21:30,Express,Jonathan Santiago,Home Office,New Melissabury,KS,West,Clothing,T-Shirt,25.0,1,0.0,3.966700199331756
ORD-12474,2021-04-15 06:56:36,2021-04-20 06:56:36,Next-Day,Lisa Taylor,Corporate,Ortiztown,GA,South,Office Supplies,Notebook,24.0,3,0.2,2.63682177057406
ORD-12475,2022-03-16 17:40:57,2022-03-20 17:40:57,Standard,John Charles,Consumer,Montoyastad,TN,South,Electronics,Monitor,240.0,1,0.2,62.07221198889065
ORD-12476,2022-01-07 01:09:16,2022-01-13 01:09:16,Next-Day,Robert Miller,Corporate,Lake Justin,TX,East,Clothing,Jacket,192.0,2,0.2,49.720749275729666
ORD-12477,2022-09-11 01:39:17,2022-09-19 01:39:17,Standard,Justin Jackson,Home Office,Robynbury,AZ,North,Clothing,Shoes,270.0,3,0.0,73.67756164717011
ORD-12478,2023-03-02 21:17:30,2023-03-06 21:17:30,Standard,Eric Mendez,Corporate,Juanborough,WI,East,Clothing,T-Shirt,90.0,4,0.1,5.007073793727436
ORD-12479,2021-07-30 02:21:38,2021-08-06 02:21:38,Express,Joy Solis,Consumer,Lake Anthony,VT,South,Clothing,T-Shirt,60.0,3,0.2,7.2642949304130235
ORD-12480,2023-08-22 01:37:18,2023-08-30 01:37:18,Standard,Michele Davis,Home Office,Danielborough,GU,South,Clothing,Shoes,81.0,1,0.1,8.538807030939962
ORD-12481,2021-09-16 10:21:35,2021-09-24 10:21:35,Express,Jasmine Leach,Consumer,Calebhaven,IN,South,Electronics,Headphones,450.0,3,0.0,59.885514710757626
ORD-12482,2021-10-29 06:21:51,2021-11-05 06:21:51,Standard,Cody Graham,Home Office,West Amy,MT,South,Office Supplies,Pens,21.25,5,0.15,1.1590233577809574
ORD-12483,2021-05-23 03:18:46,2021-05-30 03:18:46,Standard,Robert Cox,Home Office,Fieldsmouth,AR,South,Office Supplies,Pens,22.5,5,0.1,1.149672338140135
ORD-12484,2023-01-20 09:12:25,2023-01-21 09:12:25,Next-Day,Victoria Sims,Consumer,West Markborough,GA,East,Electronics,Smartphone,2400.0,3,0.0,143.7878376019713
ORD-12485,2023-12-10 17:43:44,2023-12-12 17:43:44,Next-Day,Ethan Rodriguez,Consumer,West Jesseberg,SC,South,Office Supplies,Printer Ink,171.0,4,0.05,49.45976586968053
ORD-12486,2023-11-01 14:03:08,2023-11-07 14:03:08,Standard,Morgan Rios,Home Office,New Mary,DE,North,Clothing,Jeans,150.0,2,0.0,20.72754818158294
ORD-12487,2022-07-16 05:35:45,2022-07-24 05:35:45,Next-Day,Jennifer Ramos,Consumer,Nortonchester,GA,South,Clothing,Jeans,71.25,1,0.05,18.95221361798591
ORD-12488,2022-07-31 12:37:00,2022-08-01 12:37:00,Standard,Mark Adams,Consumer,Allisonview,DC,East,Clothing,Jeans,300.0,4,0.0,24.35509060441429
ORD-12489,2021-12-01 01:31:46,2021-12-10 01:31:46,Next-Day,Mr. James Galloway PhD,Home Office,Townsendville,PA,East,Clothing,Jacket,456.0,4,0.05,48.50570800947402
ORD-12490,2023-10-18 15:50:18,2023-10-20 15:50:18,Express,Amanda Walton,Consumer,Josephfurt,ME,West,Office Supplies,Printer Ink,76.5,2,0.15,11.140520209075067
ORD-12491,2022-07-05 23:05:33,2022-07-13 23:05:33,Standard,John Nelson,Home Office,Oneillborough,NE,North,Clothing,Jacket,240.0,2,0.0,48.75184232198515
ORD-12492,2023-03-11 03:21:50,2023-03-17 03:21:50,Express,Scott Cooper,Home Office,Angelmouth,MD,South,Furniture,Chair,675.0,3,0.1,88.60108341324131
ORD-12493,2022-01-23 07:32:19,2022-01-28 07:32:19,Standard,Stephanie Smith,Consumer,West Williamport,MH,West,Electronics,Laptop,6000.0,5,0.0,308.94029732061625
ORD-12494,2021-02-05 03:27:34,2021-02-15 03:27:34,Next-Day,Madison Harrison,Corporate,Michaelville,GA,East,Electronics,Smartphone,760.0,1,0.05,217.95637452830604
ORD-12495,2023-07-10 19:42:38,2023-07-18 19:42:38,Express,Troy Reed,Corporate,Robertberg,AR,West,Office Supplies,Printer Ink,171.0,4,0.05,11.374654635944687
ORD-12496,2022-08-09 18:24:49,2022-08-14 18:24:49,Next-Day,Grace Johnston,Corporate,Port Jacob,DE,East,Furniture,Sofa,3500.0,5,0.0,638.6233992253322
ORD-12497,2022-07-30 16:16:59,2022-08-03 16:16:59,Next-Day,Julia Arnold,Consumer,East Meganhaven,FM,East,Clothing,Shoes,342.0,4,0.05,24.92667631941101
ORD-12498,2021-12-12 20:59:27,2021-12-18 20:59:27,Standard,Jose Ingram,Consumer,East Aaronhaven,VT,East,Office Supplies,Printer Ink,85.5,2,0.05,19.262227942227167
ORD-12499,2022-03-26 09:45:25,2022-04-03 09:45:25,Next-Day,Jacob Griffith,Corporate,North Anthonyland,SC,West,Electronics,Laptop,5100.0,5,0.15,730.6557434822133
ORD-12500,2023-04-11 05:27:51,2023-04-14 05:27:51,Standard,Greg Cuevas,Consumer,Lisaberg,DE,North,Clothing,Jeans,300.0,5,0.2,16.581279174136633
ORD-12501,2022-06-29 21:25:10,2022-06-30 21:25:10,Express,David Delacruz,Consumer,East Donald,AS,West,Furniture,Bookshelf,720.0,5,0.2,40.706926556970245
ORD-12502,2021-02-18 14:53:49,2021-02-25 14:53:49,Next-Day,Dorothy Howard,Home Office,Davidside,CA,East,Clothing,Shoes,81.0,1,0.1,21.93438769082324
ORD-12503,2021-08-22 21:16:20,2021-08-30 21:16:20,Express,Heather Gray,Consumer,New Shannon,VT,East,Furniture,Chair,1062.5,5,0.15,73.10046363008169
ORD-12504,2022-02-15 11:06:28,2022-02-16 11:06:28,Next-Day,Stacy Henderson,Consumer,Williamsville,WA,West,Electronics,Laptop,2280.0,2,0.05,374.7868237639837
ORD-12505,2021-12-27 03:18:51,2022-01-03 03:18:51,Next-Day,Shawn Brown,Consumer,North Robertberg,AK,West,Office Supplies,Printer Ink,108.0,3,0.2,12.635708656440203
ORD-12506,2021-11-10 10:51:20,2021-11-11 10:51:20,Express,April Vargas,Consumer,South Johnberg,CA,South,Clothing,Jacket,480.0,4,0.0,126.61659559126691
ORD-12507,2022-03-28 16:42:26,2022-03-31 16:42:26,Express,Derrick Hall DVM,Consumer,New Davidland,PA,West,Clothing,Shoes,342.0,4,0.05,102.10269056735348
ORD-12508,2021-10-08 05:01:46,2021-10-13 05:01:46,Standard,Mr. Daniel Williams,Home Office,Jamesshire,MN,East,Office Supplies,Stapler,38.25,3,0.15,7.96437885723291
ORD-12509,2021-10-16 17:22:57,2021-10-18 17:22:57,Next-Day,Sarah David,Corporate,Sandovalchester,GA,North,Furniture,Sofa,595.0,1,0.15,135.41350268307016
ORD-12510,2023-08-20 17:10:51,2023-08-28 17:10:51,Standard,Annette Campbell,Corporate,Port Wayneville,LA,South,Furniture,Sofa,1785.0,3,0.15,386.74335794284485
ORD-12511,2023-10-19 21:07:05,2023-10-26 21:07:05,Standard,Kendra Sawyer,Home Office,Kellymouth,PW,South,Furniture,Chair,850.0,4,0.15,154.32092321894686
ORD-12512,2022-08-30 07:07:25,2022-09-08 07:07:25,Express,Brent Scott,Corporate,West David,NJ,North,Electronics,Monitor,960.0,4,0.2,129.11389395561682
ORD-12513,2023-01-12 09:50:04,2023-01-18 09:50:04,Express,Timothy Martinez,Consumer,Kimville,TN,East,Clothing,Jacket,114.0,1,0.05,19.104812462038346
ORD-12514,2023-07-16 15:16:42,2023-07-25 15:16:42,Standard,Ethan Hansen,Home Office,Carrland,KY,North,Furniture,Sofa,2800.0,4,0.0,313.83920510723095
ORD-12515,2022-01-14 09:51:15,2022-01-15 09:51:15,Express,Lisa Hudson,Corporate,Donaldhaven,MN,North,Electronics,Monitor,255.0,1,0.15,72.89385392958735
ORD-12516,2022-01-12 15:40:15,2022-01-13 15:40:15,Next-Day,David Weaver,Corporate,East Gloriaville,MN,East,Office Supplies,Printer Ink,202.5,5,0.1,56.204218348158946
ORD-12517,2022-10-21 18:19:34,2022-10-30 18:19:34,Express,Brandon Gomez,Consumer,East Frederick,MH,North,Electronics,Tablet,1147.5,3,0.15,236.6868955705517
ORD-12518,2023-03-01 10:26:50,2023-03-04 10:26:50,Standard,Stacy Rios,Consumer,Longborough,LA,East,Electronics,Headphones,360.0,3,0.2,102.0500553280864
ORD-12519,2021-10-27 10:16:19,2021-10-30 10:16:19,Express,Robert Barnes,Consumer,Henryshire,IL,South,Furniture,Bookshelf,459.0,3,0.15,30.10001956018599
ORD-12520,2023-07-22 14:48:05,2023-08-01 14:48:05,Express,Beverly Sanders,Home Office,Sheilashire,NJ,East,Furniture,Sofa,2800.0,5,0.2,590.7016892608667
